"objectid","common_name","longitude","latitude"
11731,"Cherry Spp.",-76.9930684409558,38.8368829416944
11732,"Kwanzan Cherry",-76.993091479788,38.8368559179663
11733,"Kwanzan Cherry",-76.9930684427544,38.8368649255759
11734,"Kwanzan Cherry",-76.9930569215397,38.8369009587123
11735,"Yoshino Cherry",-76.9934600660292,38.8367478374428
11736,"Okame Cherry",-76.9935291744318,38.8367388334304
11737,"Yoshino Cherry",-76.9936328374854,38.8367208218085
11738,"Okame Cherry",-76.9915019487559,38.8372521853401
11739,"Kwanzan Cherry",-77.0972439381572,38.9516993936122
11740,"Kwanzan Cherry",-77.0973130960225,38.9516542953095
11741,"Cherry Spp.",-76.9896128535503,38.8381618864619
11742,"Cherry Spp.",-76.9897625933689,38.8381438829339
11743,"Snowgoose Cherry",-77.0697099346657,38.9437557323412
11744,"Cherry Spp.",-77.0863321930762,38.9532213513843
11745,"Kwanzan Cherry",-77.0970019153061,38.9518797607424
11746,"Cherry Spp.",-76.9888411228195,38.8382338825876
11747,"Cherry Spp.",-76.9888296043027,38.8382338816883
11748,"Cherry Spp.",-76.988887195088,38.8382338870843
11749,"Cherry Spp.",-76.9889447867724,38.8382338924802
11750,"Cherry Spp.",-76.9889908581416,38.8382429054857
11751,"Cherry Spp.",-76.9890139365439,38.837972653815
11752,"Cherry Spp.",-76.9889563565506,38.8379005812468
11753,"Kwanzan Cherry",-76.9935637263848,38.836756852247
11754,"Cherry Spp.",-76.9897510748522,38.8381438820346
11755,"Cherry Spp.",-76.9899814433888,38.8381168762929
11756,"Cherry Spp.",-77.0406587667886,38.9141501135369
11757,"Snowgoose Cherry",-77.0050559820479,38.9613335312175
11758,"Okame Cherry",-76.9877920573575,38.9109135479219
11759,"Okame Cherry",-77.0621012942393,38.9225995085606
11760,"Okame Cherry",-77.0621935880636,38.9226445007432
11761,"Okame Cherry",-77.0624128589663,38.9228335589216
11762,"Cherry Spp.",-77.0919951745376,38.9341104458405
11763,"Okame Cherry",-77.0633363619835,38.9239050525762
11764,"Okame Cherry",-77.0632901934876,38.9238600361118
11765,"Cherry Spp.",-76.9949343534376,38.8369460974845
11766,"Yoshino Cherry",-76.9937248911907,38.8377477909278
11767,"Kwanzan Cherry",-76.9937479345195,38.837675724655
11768,"Yoshino Cherry",-76.9939207095731,38.8376396996125
11769,"Okame Cherry",-76.9938515867813,38.8377928397678
11770,"Okame Cherry",-76.9939091811637,38.8377568093293
11771,"Kwanzan Cherry",-76.993770954466,38.8378558948338
11772,"Cherry Spp.",-76.9615907834879,38.8777570720313
11773,"Cherry Spp.",-76.9616134742824,38.8784237007932
11774,"Cherry Spp.",-76.961913217421,38.8782346219303
11775,"Cherry Spp.",-77.0865744425565,38.9342046696099
11776,"Yoshino Cherry",-77.0009006609367,38.835045419011
11777,"Yoshino Cherry",-77.0008200367153,38.8350274028924
11778,"Chokecherry",-77.0548541057324,38.9008660045625
11779,"Kwanzan Cherry",-77.0722445713299,38.9406733572896
11780,"Yoshino Cherry",-77.072302189994,38.9406192720618
11781,"Kwanzan Cherry",-77.0722562058592,38.9407724418947
11782,"Okame Cherry",-77.0636826378434,38.9242561892718
11783,"Kwanzan Cherry",-77.0969102582018,38.9184049680149
11784,"Yoshino Cherry",-77.0969101727662,38.918341910251
11785,"Yoshino Cherry",-77.0969101233035,38.9183058771146
11786,"Okame Cherry",-77.09714061145,38.9182065937594
11787,"Okame Cherry",-77.0973597033876,38.918206411197
11788,"Okame Cherry",-77.0159342615569,38.9516576776597
11789,"Cherry Spp.",-77.0144677559821,38.9449376924206
11790,"Cherry Spp.",-77.0818765685488,38.961160839801
11791,"Okame Cherry",-77.0047354241005,38.8254963518752
11792,"Yoshino Cherry",-77.0048160357314,38.8254783321594
11793,"Kwanzan Cherry",-77.0047814738859,38.8252801467614
11794,"Snowgoose Cherry",-77.005011810047,38.8254693155565
11795,"Snowgoose Cherry",-77.0050348443825,38.8255053477936
11796,"Snowgoose Cherry",-77.0050463557047,38.8254242712132
11797,"Kwanzan Cherry",-76.9783307154901,38.9332167877246
11798,"Cherry Spp.",-77.0002787086954,38.8360904033495
11799,"Okame Cherry",-77.0043211648898,38.8308383904794
11800,"Kwanzan Cherry",-77.0044133013328,38.8308383868821
11801,"Cherry Spp.",-77.1099838592676,38.9315725752142
11802,"Okame Cherry",-77.0687845250857,38.9171637426127
11803,"Okame Cherry",-77.068899982748,38.9173168162181
11804,"Yoshino Cherry",-77.0728083815015,38.916719896606
11805,"Yoshino Cherry",-77.0949440542247,38.9226314902512
11806,"Yoshino Cherry",-77.0948402310918,38.9226045492606
11807,"Yoshino Cherry",-77.0947479408647,38.9225775992768
11808,"Okame Cherry",-77.0038373808904,38.8295501961846
11809,"Okame Cherry",-77.0038143447562,38.8295051554387
11810,"Okame Cherry",-77.0037567593669,38.8294781317105
11811,"Okame Cherry",-76.9778136250987,38.8899766517011
11813,"Okame Cherry",-77.0037797829106,38.8292889530228
11814,"Okame Cherry",-77.0038258497831,38.8292889512242
11815,"Yoshino Cherry",-77.0009467314065,38.8350454181116
11816,"Okame Cherry",-77.0007509310106,38.835072445437
11817,"Kwanzan Cherry",-77.0094403433971,38.9604054083829
11818,"Kwanzan Cherry",-77.009405718599,38.9603243371985
11819,"Okame Cherry",-77.00384888232,38.829270933307
11820,"Okame Cherry",-77.0038834324744,38.8292619238987
11821,"Okame Cherry",-77.0038719130583,38.8292168822534
11822,"Okame Cherry",-77.0038603945416,38.8291808491169
11823,"Okame Cherry",-77.0038603927429,38.8291538235902
11824,"Okame Cherry",-77.0038719076623,38.8291087801461
11825,"Okame Cherry",-77.0038258425885,38.8291448159805
11826,"Okame Cherry",-77.0038258398906,38.8290997734359
11827,"Okame Cherry",-77.0038373539107,38.8290547308912
11828,"Okame Cherry",-77.0038488688302,38.8290096883465
11829,"Okame Cherry",-77.0038719040651,38.8290547299919
11830,"Cherry Spp.",-77.003825832696,38.8289736552101
11831,"Okame Cherry",-77.0038258264007,38.8288565445939
11832,"Okame Cherry",-77.0038027911659,38.8288115029485
11833,"Okame Cherry",-77.0038027884679,38.8287574527943
11834,"Okame Cherry",-77.0037797514344,38.82870340264
11835,"Okame Cherry",-77.0037912636558,38.8286133175506
11836,"Okame Cherry",-77.0037797433404,38.8285502588874
11837,"Snowgoose Cherry",-76.9784360539807,38.8899947847316
11838,"Kwanzan Cherry",-76.9782384468468,38.9332167706375
11839,"Cherry Spp.",-76.9151871706514,38.89212799641
11840,"Kwanzan Cherry",-76.979149369248,38.934000659303
11841,"Kwanzan Cherry",-77.0040099014358,38.8254333201916
11842,"Kwanzan Cherry",-77.0040444533888,38.8254963779555
11843,"Kwanzan Cherry",-77.0041020306841,38.8254243080854
11844,"Cherry Spp.",-77.0586594601659,38.9301232332007
11845,"Cherry Spp.",-77.0586248092875,38.9300601925239
11846,"Cherry Spp.",-77.0585670916979,38.929997162639
11847,"Yoshino Cherry",-77.0114945046676,38.9629095202582
11848,"Cherry Spp.",-77.0586366452649,38.9304295270011
11849,"Kwanzan Cherry",-77.0547035933961,38.9451239698953
11850,"Cherry Spp.",-76.9599835223216,38.8667302443053
11851,"Yoshino Cherry",-77.057432689567,38.9534643275168
11852,"Yoshino Cherry",-77.0574442773315,38.9535273798847
11853,"Cherry Spp.",-76.9658323028185,38.8527149946014
11854,"Cherry Spp.",-77.031342979295,38.9423039657555
11855,"Cherry Spp.",-77.0313429550133,38.9422499156012
11856,"Cherry Spp.",-77.0313429352282,38.9422048739558
11857,"Cherry Spp.",-77.0313544465504,38.9421508211035
11858,"Cherry Spp.",-77.0313544267654,38.9421057803575
11859,"Cherry Spp.",-77.0313428722757,38.9420607414102
11860,"Cherry Spp.",-77.0313428524906,38.9420157006641
11861,"Cherry Spp.",-77.0313429990801,38.9423490074008
11862,"Chokecherry",-77.0976969815304,38.9203050718216
11863,"Chokecherry",-77.0971550024014,38.9203055232813
11864,"Kwanzan Cherry",-77.0108475665619,38.9577208250561
11865,"Okame Cherry",-77.021119452101,38.9694751899281
11866,"Cherry Spp.",-77.0066669295351,38.9144272477193
11867,"Cherry Spp.",-77.0065862153815,38.914427252216
11868,"Cherry Spp.",-77.0065285625431,38.9144272558133
11869,"Kwanzan Cherry",-77.0699610424681,38.9527908890883
11870,"Kwanzan Cherry",-77.0700532292731,38.9526827348204
11871,"Kwanzan Cherry",-77.0702609618738,38.9527546760875
11872,"Kwanzan Cherry",-77.0702608818342,38.952673602205
11873,"Kwanzan Cherry",-77.070295447277,38.9526285398753
11874,"Kwanzan Cherry",-77.0702838837941,38.952601521543
11875,"Chokecherry",-77.0887007951056,38.9282665972257
11876,"Chokecherry",-77.0887124062525,38.9283296468957
11877,"Chokecherry",-77.1114944945753,38.9314270109478
11878,"Okame Cherry",-76.9738243026494,38.9244687935001
11879,"Kwanzan Cherry",-76.9796800394022,38.8931028974808
11880,"Kwanzan Cherry",-76.9795878229196,38.893102881293
11881,"Kwanzan Cherry",-76.9794840798264,38.8931028624072
11882,"Kwanzan Cherry",-76.9793803358338,38.8931028444208
11883,"Okame Cherry",-76.9774440990659,38.8921115657962
11884,"Black Cherry",-76.9778821219623,38.8921116494331
11885,"Cherry Spp.",-76.9780665558268,38.8921026759978
11886,"Okame Cherry",-76.9985510040256,38.8372434772048
11887,"Chokecherry",-77.1064669848634,38.9320983134864
11888,"Cherry Spp.",-77.1076199148272,38.9318270087095
11889,"Cherry Spp.",-77.1075161960156,38.9318811532926
11890,"Cherry Spp.",-77.1072857195603,38.9320074819598
11891,"Chokecherry",-77.1094926864383,38.9346718952918
11892,"Kwanzan Cherry",-76.9785273261751,38.8931207076546
11893,"Kwanzan Cherry",-77.020887010627,38.9638360692792
11894,"Okame Cherry",-76.9700579976784,38.8583193987213
11895,"Chokecherry",-76.9607832354579,38.858289626665
11896,"Chokecherry",-77.0225478929709,38.961736837585
11897,"Cherry Spp.",-76.9665176635593,38.8652369038601
11898,"Cherry Spp.",-77.0636239274023,38.9489299592503
11899,"Kwanzan Cherry",-77.063693136529,38.9489209129698
11900,"Cherry Spp.",-77.007727723056,38.9142920580321
11901,"Kwanzan Cherry",-77.096424353601,38.9172252778243
11902,"Kwanzan Cherry",-77.0985165373083,38.9208989337388
11903,"Kwanzan Cherry",-77.109640214824,38.933104311315
11904,"Kwanzan Cherry",-77.1098943551404,38.9333653134585
11905,"Kwanzan Cherry",-77.1101024052018,38.933653383397
11906,"Kwanzan Cherry",-77.1104260163475,38.9340854770631
11907,"Kwanzan Cherry",-77.1109461680312,38.9348146572707
11908,"Kwanzan Cherry",-77.1111426501132,38.9350757115749
11909,"Kwanzan Cherry",-77.1114200819712,38.9354718134734
11910,"Kwanzan Cherry",-77.111801479055,38.9359669064476
11911,"Kwanzan Cherry",-77.1119981365048,38.9363360583624
11912,"Kwanzan Cherry",-77.1120910328748,38.9367323347295
11913,"Kwanzan Cherry",-77.1120915706694,38.9370746499752
11914,"Okame Cherry",-77.0116901099106,38.9595764456965
11915,"Cherry Spp.",-76.9337310986112,38.8952478767881
11916,"Chokecherry",-77.1114411225097,38.9341745971799
11917,"Kwanzan Cherry",-77.0159239427358,38.9571076816743
11918,"Black Cherry",-76.9757388288838,38.8561136522233
11919,"Kwanzan Cherry",-77.0162586245358,38.9575310240376
11920,"Kwanzan Cherry",-76.9797607292742,38.8931029109706
11921,"Snowgoose Cherry",-77.0223192763135,38.9685921591009
11922,"Kwanzan Cherry",-76.9863003123095,38.9337224585247
11923,"Okame Cherry",-77.0754338964571,38.9351852876709
11924,"Okame Cherry",-77.0754915376044,38.9351582261713
11925,"Cherry Spp.",-77.0158143063851,38.878978449396
11926,"Cherry Spp.",-77.015745157513,38.8789784583892
11927,"Chokecherry",-77.0031406554169,38.9613426062763
11928,"Yoshino Cherry",-77.0668058205322,38.959026456306
11929,"Chokecherry",-77.0906799268371,38.9519298763628
11930,"Chokecherry",-77.090680018568,38.9520019426356
11931,"Kwanzan Cherry",-77.0694274054504,38.9616102993759
11932,"Kwanzan Cherry",-77.0683973192809,38.9582868583519
11933,"Kwanzan Cherry",-77.0763454690681,38.9355540366895
11934,"Yoshino Cherry",-77.0760455091929,38.9354821655695
11935,"Yoshino Cherry",-77.0758148312894,38.9354823157563
11936,"Cherry Spp.",-77.0753304060734,38.9354826287204
11937,"Cherry Spp.",-77.0750304578893,38.9354197634114
11938,"Cherry Spp.",-77.1011710598965,38.9224911393546
11939,"Cherry Spp.",-77.09596162363,38.9161176332222
11940,"Chokecherry",-77.099753348838,38.9312394384494
11941,"Yoshino Cherry",-77.0599116492032,38.9517244864959
11942,"Cherry Spp.",-77.0544543822639,38.9058027708812
11943,"Cherry Spp.",-77.0622159389144,38.9614792357781
11944,"Cherry Spp.",-77.0622741178562,38.9620377165674
11945,"Snowgoose Cherry",-77.0980731292715,38.9422670252031
11946,"Snowgoose Cherry",-77.0146924461994,38.971701209843
11947,"Cherry Spp.",-76.9494078475941,38.8635191456921
11948,"Cherry Spp.",-77.0247732653739,38.9574304393633
11949,"Kwanzan Cherry",-77.0136613437959,38.9505229229945
11950,"Kwanzan Cherry",-77.0138343454786,38.950297695882
11951,"Cherry Spp.",-77.0743940976095,38.9666698843077
11952,"Snowgoose Cherry",-76.9732782199139,38.8737786178889
11953,"Cherry Spp.",-76.9896709632443,38.8345765259859
11954,"Yoshino Cherry",-77.0715533281236,38.9530061238336
11955,"Cherry Spp.",-76.9951065691129,38.8450447020514
11956,"Yoshino Cherry",-76.9787256320822,38.8852564304399
11957,"Cherry Spp.",-77.0741599222426,38.9190522046956
11958,"Kwanzan Cherry",-77.0985467500324,38.9427620831037
11959,"Cherry Spp.",-77.0615702985304,38.9486968432847
11960,"Okame Cherry",-77.0009006348564,38.8330095067834
11961,"Cherry Spp.",-77.0011425003261,38.8330095049847
11962,"Yoshino Cherry",-77.0010503611852,38.833009505884
11963,"Yoshino Cherry",-77.0009812563798,38.8329554548304
11964,"Yoshino Cherry",-77.001096428957,38.8329374369132
11965,"Cherry Spp.",-77.0011540161449,38.8329104113864
11966,"Yoshino Cherry",-77.0010503593865,38.8329104122857
11967,"Yoshino Cherry",-77.0010618779033,38.8329734718483
11968,"Kwanzan Cherry",-77.0011540143463,38.8328203271964
11969,"Cherry Spp.",-77.0011540134469,38.8327662761428
11970,"Yoshino Cherry",-77.0008660820041,38.8329464481201
11971,"Kwanzan Cherry",-77.0009582202456,38.8328923961672
11972,"Kwanzan Cherry",-77.0010964280577,38.8328563612321
11973,"Okame Cherry",-76.9934258495233,38.8330813931918
11974,"Okame Cherry",-76.9886911527744,38.8397022461618
11975,"Okame Cherry",-76.9892901291361,38.8395942016112
11976,"Okame Cherry",-76.9892786052234,38.8396302338482
11977,"Cherry Spp.",-77.0644586619376,38.9152294169041
11978,"Kwanzan Cherry",-77.0977233604447,38.9479695651434
11979,"Cherry Spp.",-76.9964523982595,38.8839250722843
11980,"Cherry Spp.",-76.9966483353523,38.8838890445438
11981,"Kwanzan Cherry",-77.0612500733322,38.9250862545271
11982,"Okame Cherry",-77.0611117791852,38.9251944267814
11983,"Cherry Spp.",-76.9434348986016,38.8690655885061
11984,"Cherry Spp.",-77.078903310939,38.922697471711
11985,"Yoshino Cherry",-77.0676190342909,38.9405770336033
11986,"Cherry Spp.",-76.9932296633183,38.8371982476011
11987,"Cherry Spp.",-76.9931490390969,38.8371802260866
11988,"Cherry Spp.",-76.993160550419,38.8372432856491
11989,"Kwanzan Cherry",-76.9932066379759,38.8370901445945
11990,"Cherry Spp.",-76.993172080627,38.8371171683227
11991,"Kwanzan Cherry",-76.9931720878216,38.8370451002512
11992,"Okame Cherry",-76.9931720923182,38.8370000577066
11993,"Yoshino Cherry",-76.9931260182511,38.8370180720265
11994,"Yoshino Cherry",-76.9931260119558,38.837081131589
11995,"Cherry Spp.",-76.9931260227477,38.8369730303811
11996,"Snowgoose Cherry",-77.0256672184673,38.9728884030774
11997,"Cherry Spp.",-77.1104331830449,38.931265868625
11998,"Kwanzan Cherry",-76.990906208155,38.9025811088311
11999,"Cherry Spp.",-77.0873633251573,38.9191241540565
12000,"Kwanzan Cherry",-77.0882397028,38.9191234957528
12001,"Yoshino Cherry",-77.0676537499206,38.9406941208371
12002,"Yoshino Cherry",-77.0586560355476,38.9820378780457
12003,"Yoshino Cherry",-77.0587482996942,38.9819567573985
12004,"Okame Cherry",-77.0595210808332,38.9813618243887
12005,"Yoshino Cherry",-77.0583792098326,38.9822452050522
12006,"Yoshino Cherry",-77.0581946635529,38.9823894284294
12007,"Yoshino Cherry",-77.0577563708598,38.9827409662226
12008,"Yoshino Cherry",-77.0576179589016,38.9828491330811
12009,"Cherry Spp.",-77.0082733615264,38.946217471759
12010,"Kwanzan Cherry",-77.0878245766428,38.9191238087169
12011,"Kwanzan Cherry",-77.0879860148427,38.9191236873084
12012,"Kwanzan Cherry",-77.0880899297064,38.9192317084766
12013,"Kwanzan Cherry",-77.0862197220625,38.907927634153
12014,"Cherry Spp.",-77.0867736513829,38.9083506167876
12015,"Cherry Spp.",-77.0867620672156,38.9083055832361
12016,"Cherry Spp.",-77.0870963353276,38.9082332678511
12017,"Cherry Spp.",-77.04468228416,38.9315617338869
12018,"Kwanzan Cherry",-77.002169046764,38.8823396295703
12019,"Okame Cherry",-77.0136506283737,38.9548108617319
12020,"Kwanzan Cherry",-77.0291264346372,38.96608636999
12021,"Cherry Spp.",-77.0736152460467,38.916431124297
12022,"Okame Cherry",-77.012808380902,38.954576742123
12023,"Cherry Spp.",-77.0033598948432,38.9616668973095
12024,"Cherry Spp.",-77.0742031229757,38.9162415768873
12025,"Cherry Spp.",-77.093199153618,38.9198853537262
12026,"Cherry Spp.",-77.0932106856246,38.9198853447329
12027,"Cherry Spp.",-77.0931991662085,38.9198943622351
12028,"Cherry Spp.",-77.0932106973158,38.9198943532419
12029,"Cherry Spp.",-77.0931877637043,38.9199934630279
12030,"Cherry Spp.",-77.0933953883865,38.9200383391981
12031,"Yoshino Cherry",-77.024969231245,38.9240096320389
12032,"Cherry Spp.",-77.0965553794272,38.9373497570856
12033,"Cherry Spp.",-77.0966249024173,38.9375839162648
12034,"Cherry Spp.",-77.0966480194905,38.9376199296161
12035,"Yoshino Cherry",-76.9881653947172,38.8845190798917
12036,"Yoshino Cherry",-76.9707715332796,38.8883986355886
12037,"Yoshino Cherry",-76.9706562222069,38.8885157156278
12038,"Okame Cherry",-77.0253756753471,38.9319368617968
12039,"Yoshino Cherry",-76.9705409174293,38.8886147786492
12040,"Yoshino Cherry",-76.9702295928214,38.8888849511796
12041,"Yoshino Cherry",-76.9700797010174,38.8890020222256
12042,"Yoshino Cherry",-76.9697799264024,38.8892091378914
12043,"Yoshino Cherry",-76.9695723961491,38.8893352012586
12044,"Okame Cherry",-77.0276829714919,38.9632491213499
12045,"Okame Cherry",-77.0276943659022,38.9628797805775
12046,"Cherry Spp.",-77.0805986229281,38.9636209820227
12047,"Cherry Spp.",-77.0435077129106,38.9156534796244
12048,"Cherry Spp.",-77.0435884558426,38.9156984915921
12049,"Cherry Spp.",-77.0435308128967,38.9157165292944
12050,"Chokecherry",-76.983066442862,38.8553131944484
12051,"Chokecherry",-76.9832046569693,38.855475366495
12052,"Chokecherry",-76.9833659503782,38.8554753898774
12053,"Cherry Spp.",-77.0968328616472,38.9378359764492
12054,"Okame Cherry",-77.0276944045731,38.9629788705785
12055,"Kwanzan Cherry",-77.0139669010516,38.9202910271093
12056,"Cherry Spp.",-76.9741806733993,38.9275767425727
12057,"Cherry Spp.",-77.065374692488,38.9333806774764
12058,"Cherry Spp.",-77.0383315704456,38.9177992755162
12059,"Okame Cherry",-76.9248438632537,38.8948551374547
12060,"Kwanzan Cherry",-76.9249016509903,38.8947110408819
12061,"Chokecherry",-76.9834581102036,38.8555114365037
12062,"Chokecherry",-76.982997283198,38.8554573197995
12063,"Chokecherry",-76.9828475101045,38.8554572982158
12064,"Chokecherry",-76.9829281801913,38.855358217208
12065,"Chokecherry",-76.9830318567348,38.8554122826508
12066,"Cherry Spp.",-77.097466940347,38.9376102412197
12067,"Cherry Spp.",-77.0975361341852,38.9376011760535
12068,"Cherry Spp.",-77.0976629736673,38.9375740444067
12069,"Cherry Spp.",-77.0971788785024,38.9378266810566
12070,"Cherry Spp.",-77.0998195155582,38.9373109819163
12071,"Cherry Spp.",-77.0998887462685,38.9373289395789
12072,"Cherry Spp.",-77.1002347981973,38.9373466598205
12073,"Cherry Spp.",-77.0998886698262,38.937274890324
12074,"Cherry Spp.",-77.0995425558443,38.9372121266384
12075,"Cherry Spp.",-77.0977553340414,38.9376370257282
12076,"Cherry Spp.",-77.0977207560081,38.9376550715244
12077,"Cherry Spp.",-77.0970634253368,38.9377457016029
12078,"Cherry Spp.",-77.0968326413133,38.9376738268856
12079,"Cherry Spp.",-77.0968210337636,38.9376197866239
12080,"Okame Cherry",-76.9705225649644,38.8493381095661
12081,"Okame Cherry",-76.970453437676,38.8493561094969
12082,"Okame Cherry",-76.9706032125682,38.8493201132327
12083,"Okame Cherry",-76.9706608195411,38.849302110604
12084,"Okame Cherry",-76.9707414635477,38.8492931227795
12085,"Okame Cherry",-76.9709027470641,38.84928415474
12086,"Okame Cherry",-76.9709833874733,38.8492841745251
12087,"Cherry Spp.",-77.0979858095974,38.9374836913194
12088,"Cherry Spp.",-77.0981356807171,38.9374295161593
12089,"Cherry Spp.",-77.1000731801331,38.9372477074158
12090,"Cherry Spp.",-77.0971091576615,38.9374483902311
12091,"Snowgoose Cherry",-77.0548820809432,38.9222427888736
12092,"Kwanzan Cherry",-76.9738769453647,38.8752020810113
12093,"Kwanzan Cherry",-76.9737616900499,38.8752380889667
12094,"Okame Cherry",-76.9736464410304,38.8752560799042
12095,"Kwanzan Cherry",-76.9738308515126,38.8751930617105
12096,"Okame Cherry",-76.9736925483723,38.8752290642699
12097,"Okame Cherry",-76.9738193338951,38.8751750428939
12098,"Okame Cherry",-76.9737617035398,38.8752020549309
12099,"Cherry Spp.",-77.0222232168619,38.8653974107146
12100,"Okame Cherry",-77.0044077974818,38.8299256811254
12101,"Kwanzan Cherry",-76.9837170358125,38.8582986180868
12102,"Cherry Spp.",-77.0222199119247,38.8654373033065
12103,"Yoshino Cherry",-77.0237851406717,38.9411609876895
12104,"Okame Cherry",-76.952642854684,38.8836459793785
12105,"Cherry Spp.",-77.0222215643653,38.8654746221513
12106,"Yoshino Cherry",-77.023702086482,38.9411991648097
12107,"Cherry Spp.",-77.0222232164572,38.8655145156009
12108,"Yoshino Cherry",-76.9567180165232,38.9238522866538
12109,"Kwanzan Cherry",-77.0783154214195,38.9231048277257
12110,"Cherry Spp.",-77.022218258318,38.8655479728953
12111,"Yoshino Cherry",-77.0446857960126,38.8862747579738
12112,"Kwanzan Cherry",-77.0783299760475,38.9230431378306
12113,"Cherry Spp.",-77.0222149533713,38.8655878663869
12114,"Yoshino Cherry",-77.0336162441943,38.8898100585874
12115,"Yoshino Cherry",-77.0527055426267,38.9138730899712
12116,"Cherry Spp.",-77.0222281753984,38.865631619541
12117,"Yoshino Cherry",-77.0339890725376,38.8887776791466
12118,"Ulster Sweet Cherry",-76.9505086690398,38.861882476695
12119,"Cherry Spp.",-77.0222430490898,38.8656805206873
12120,"Kwanzan Cherry",-77.001119637761,38.832933577023
12121,"Kristin Sweet Cherry",-76.9505690180457,38.8618772552312
12122,"Cherry Spp.",-77.022246354452,38.8657307077352
12123,"Kwanzan Cherry",-76.9893092739038,38.9099177564993
12124,"Okame Cherry",-76.9980517372978,38.8439630640442
12125,"Cherry Spp.",-77.0222447018196,38.8657963379508
12126,"Okame Cherry",-77.0010863502548,38.8331673899631
12127,"Okame Cherry",-76.9997266976289,38.8855003085924
12128,"Cherry Spp.",-77.0222430499352,38.8658606808632
12129,"Okame Cherry",-77.0826443638463,38.9440213929729
12130,"Okame Cherry",-77.0111223939833,38.8988124944012
12131,"Cherry Spp.",-77.0222083422,38.8659301702681
12132,"Akebono Yoshino Cherry",-77.0551376286986,38.9030364005095
12133,"Okame Cherry",-77.0112705213174,38.8988121409676
12134,"Cherry Spp.",-77.0222099949414,38.8659906524445
12135,"Yoshino Cherry",-77.0337101217247,38.889099189476
12136,"Okame Cherry",-77.0109638731842,38.8988140313425
12137,"Cherry Spp.",-77.0222066899124,38.8660562820702
12138,"Kwanzan Cherry",-76.9828278841995,38.945570770175
12139,"Okame Cherry",-77.0110391869089,38.8988211719596
12140,"Cherry Spp.",-77.0222000780613,38.8661077565026
12141,"Kwanzan Cherry",-77.0311785571446,38.9296278794231
12142,"Okame Cherry",-77.0112027511061,38.8988130034174
12143,"Cherry Spp.",-77.0222116477117,38.8661733860004
12144,"Yoshino Cherry",-77.0191499386187,38.9481799930123
12145,"Cherry Spp.",-77.0222083423808,38.8662158522906
12146,"Okame Cherry",-77.0163095351569,38.9184750755643
12147,"Yoshino Cherry",-77.0290011896531,38.962828530912
12148,"Cherry Spp.",-77.0222133008567,38.8662647517181
12149,"Okame Cherry",-77.0138200129831,38.9386247232524
12150,"Cherry Spp.",-77.0222149531601,38.8663200864838
12152,"Okame Cherry",-77.000106246606,38.9599234931747
12153,"Cherry Spp.",-77.0222182585818,38.8663741336321
12154,"Okame Cherry",-76.9785869035627,38.9261637412637
12155,"Cherry Spp.",-77.0222232164242,38.8664320423721
12156,"Sam Sweet Cherry",-76.9710946479996,38.8555818848961
12157,"Yoshino Cherry",-76.9783643420407,38.9269336068006
12158,"Cherry Spp.",-77.0222380909793,38.8664757952043
12159,"Okame Cherry",-76.9676683488152,38.9359006021311
12160,"Yoshino Cherry",-77.0163346154501,38.9681864461476
12161,"Cherry Spp.",-77.0222628825323,38.8665542924936
12162,"Yoshino Cherry",-77.0444350110669,38.8864783195189
12163,"Yoshino Cherry",-76.9429655028557,38.9014113264716
12164,"Cherry Spp.",-77.0222744510551,38.8666122008698
12165,"Yoshino Cherry",-76.9760424013357,38.9142785052489
12166,"Yoshino Cherry",-77.0163461438594,38.968345238542
12167,"Cherry Spp.",-77.0222761040057,38.8666546662127
12168,"Kwanzan Cherry",-77.0022180346346,38.9235525695955
12169,"Okame Cherry",-76.9784359757397,38.9259616213318
12170,"Cherry Spp.",-77.022282715752,38.8667910721383
12171,"Kwanzan Cherry",-76.9989641363857,38.9588220592906
12172,"Okame Cherry",-76.9784629796827,38.9262384362549
12173,"Cherry Spp.",-77.0222810624834,38.8668657080528
12174,"Yoshino Cherry",-76.9930463850825,38.8369855354542
12175,"Kwanzan Cherry",-77.0161870061254,38.9184934559083
12176,"Cherry Spp.",-77.022284368329,38.8669171814908
12177,"Okame Cherry",-77.070988845259,38.9177828431038
12178,"Kwanzan Cherry",-76.9773126379678,38.9262470643506
12179,"Cherry Spp.",-77.0222975902722,38.8669892444639
12180,"Yoshino Cherry",-76.9990650592051,38.8937100172036
12181,"Kwanzan Cherry",-77.0001436646983,38.9598657827797
12182,"Cherry Spp.",-77.0223025486236,38.8670484386948
12183,"Okame Cherry",-77.0106339362072,38.9397755712856
12184,"Kwanzan Cherry",-76.9775800342911,38.9262505798005
12185,"Cherry Spp.",-77.0223108132688,38.8673778675354
12186,"Kwanzan Cherry",-77.0842787521626,38.9401657007865
12187,"Kwanzan Cherry",-76.977448947311,38.926252050192
12188,"Cherry Spp.",-77.0223091597635,38.867407464988
12189,"Cherry Spp.",-77.0906523310289,38.9176499097037
12190,"Kwanzan Cherry",-76.977771020616,38.926248439414
12191,"Cherry Spp.",-77.0223025489814,38.867429341377
12192,"Cherry Spp.",-77.0905503740051,38.9176122041934
12193,"North Star Sour Cherry",-76.9505379455697,38.8618778110122
12194,"Cherry Spp.",-77.0222827149798,38.8674602250982
12195,"Cherry Spp.",-77.0906000911831,38.9176039662684
12196,"North Star Sour Cherry",-76.9505202496098,38.8619000881186
